SN,MPLS/Switch,Full SOLAR POP,Down Time,Up Time,Type,Region,Reason/Issue,Date,Duration,Remarks(from mail if any),Category,,Down Count
36,mchapur-te-0-0-0-12:To-mnijhgadh-te-0-0-0-12-LAG-BE3-[40G],,5/3/2025 20:59:20,5/3/2025 21:45:00,Traffic Congestion,********,Congestion,20th Baisakh,"0 days, 00 hrs, 45 min",,Traffic Issue,0.03171296296,2
37,nta-halesimahadev-mt,,5/2/2025 23:13:13,5/4/2025 14:13:09,Switch,********,Unknown,20th Baisakh,"1 days, 14 hrs, 59 min",,Unknown,1.624953704,4
38,mjantilake-sw1,FALSE,5/3/2025 22:55:36,5/4/2025 13:05:43,Switch,Far Western Region,Rebooted,20th Baisakh,"0 days, 14 hrs, 10 min",,Power,0.5903587963,13
39,mlahachhewar-sw1,FALSE,5/3/2025 23:58:03,5/4/2025 5:43:40,Switch,********,Rebooted,20th Baisakh,"0 days, 05 hrs, 45 min",,Power,0.2400115741,7
1,mbhorledanda-sw1,FALSE,5/4/2025 0:08:00,5/4/2025 0:10:00,Switch,Central Region,Rebooted,21st Baisakh,"0 days, 00 hrs, 02 min",,Power,0.001388888886,27
2,mbhairahawa-wireless-sw1,FALSE,5/4/2025 0:24:00,5/4/2025 0:27:10,Switch,Western Region,Rebooted,21st Baisakh,"0 days, 00 hrs, 03 min",,Power,0.002199074072,17
3,mkataridanda-sw1,FALSE,5/4/2025 0:40:13,5/4/2025 8:48:00,Switch,Eastern Region,Rebooted,21st Baisakh,"0 days, 08 hrs, 07 min",,Power,0.3387384259,34
4,msardi-sw1,FALSE,5/4/2025 1:04:00,5/4/2025 2:45:00,Switch,Western Region,Rebooted,21st Baisakh,"0 days, 01 hrs, 41 min",,Power,0.07013888889,32
5,mkhijidemba-sw1,,5/4/2025 1:14:06,5/4/2025 8:40:06,Switch,********,Unknown,21st Baisakh,"0 days, 07 hrs, 26 min",,Unknown,0.3097222222,5
6,mdhading-wireless-sw1,FALSE,5/4/2025 1:26:00,5/4/2025 6:04:00,Switch,Highway PoP,Rebooted,21st Baisakh,"0 days, 04 hrs, 38 min",,Power,0.1930555556,6
7,mchapakot-sw1,FALSE,5/4/2025 1:37:16,5/4/2025 5:52:51,Switch,Western Region,Rebooted,21st Baisakh,"0 days, 04 hrs, 15 min",,Power,0.1774884259,2
8,marghakhanchi - mgulmi [10G] [TM-Fiber],,5/4/2025 1:53:00,5/4/2025 1:59:00,Link Down,********,Unknown,21st Baisakh,"0 days, 00 hrs, 06 min",,Unknown,0.004166666666,1
9,mokhaldhunga-sw1,FALSE,5/4/2025 2:14:48,5/4/2025 5:52:00,Switch,Eastern Region,Rebooted,21st Baisakh,"0 days, 03 hrs, 37 min",,Power,0.1508333333,10
10,mdandagaun-sw1,FALSE,5/4/2025 2:48:00,5/4/2025 2:50:00,Switch,Central Region,Rebooted,21st Baisakh,"0 days, 00 hrs, 02 min",,Power,0.001388888886,18
11,mairport-tia-WL-sw3,,5/4/2025 3:09:18,5/4/2025 8:47:00,Switch,********,Rebooted,21st Baisakh,"0 days, 05 hrs, 37 min",,Power,0.2345138889,26
12,mdhunche-sw1,FALSE,5/4/2025 3:12:50,5/4/2025 4:58:38,Switch,Highway PoP,Rebooted,21st Baisakh,"0 days, 01 hrs, 45 min",,Power,0.07347222222,6
13,msardi-sw1,FALSE,5/4/2025 3:32:00,5/4/2025 12:49:31,Switch,Western Region,CT Line Issue,21st Baisakh,"0 days, 09 hrs, 17 min",,Power,0.3871643519,32
14,mdoti-sw1,FALSE,5/4/2025 3:32:49,5/4/2025 3:43:21,Switch,Far Western Region,Unknown,21st Baisakh,"0 days, 00 hrs, 10 min",,Unknown,0.007314814815,6
15,mpanauti-dls-sw1,FALSE,5/4/2025 4:00:00,5/4/2025 11:59:11,Switch,Central Region,Fiber Breakage,21st Baisakh,"0 days, 07 hrs, 59 min",,Fiber,0.3327662037,1
16,mfaparbari-sw1,FALSE,5/4/2025 4:02:15,5/4/2025 15:14:25,Switch,Central Region,Rebooted,21st Baisakh,"0 days, 11 hrs, 12 min",,Power,0.4667824074,19
17,mdandagaun-sw1,FALSE,5/4/2025 4:50:00,5/4/2025 4:52:00,Switch,Central Region,Rebooted,21st Baisakh,"0 days, 00 hrs, 02 min",,Power,0.001388888886,18
18,mmakwanpurgadi-sw1,TRUE,5/4/2025 5:05:32,5/4/2025 15:17:42,Switch,Makawanpur NTA,Rebooted,21st Baisakh,"0 days, 10 hrs, 12 min",,Power,0.4251157407,1
19,mhetauda-warehouse-sw1,FALSE,5/4/2025 5:10:41,5/4/2025 6:26:00,Switch,Central Region,Rebooted,21st Baisakh,"0 days, 01 hrs, 15 min",,Power,0.05230324074,11
20,mthankot - mswitchatar [10G],,5/4/2025 5:11:53,5/4/2025 13:05:00,Link Down,********,Fiber Breakage,21st Baisakh,"0 days, 07 hrs, 53 min",,Fiber,0.3285532407,1
21,mtatopani-sw1,FALSE,5/4/2025 4:47:00,5/4/2025 5:44:00,Switch,********,Rebooted,21st Baisakh,"0 days, 00 hrs, 57 min",,Power,0.03958333333,2
22,mbhorledanda-sw1,FALSE,5/4/2025 5:36:14,5/4/2025 9:28:00,Switch,Central Region,Rebooted,21st Baisakh,"0 days, 03 hrs, 51 min",,Power,0.1609490741,27
23,mparwanipur-sw1,FALSE,5/4/2025 5:46:43,5/4/2025 6:37:00,Switch,Central Region,Unknown,21st Baisakh,"0 days, 00 hrs, 50 min",,Unknown,0.03491898148,8
24,mgaruda-sw1,FALSE,5/4/2025 7:09:48,5/4/2025 8:37:00,Switch,********,Rebooted,21st Baisakh,"0 days, 01 hrs, 27 min",,Power,0.06055555555,1
25,mkotjheri-deurali-sw1,TRUE,5/4/2025 1:42:58,5/4/2025 10:18:58,Switch,********,Wireless Issue,21st Baisakh,"0 days, 08 hrs, 36 min",,Wireless,0.3583333333,2
26,mpurtighat-sw1,FALSE,5/4/2025 9:37:15,5/4/2025 14:12:50,Switch,Western Region,Unknown,21st Baisakh,"0 days, 04 hrs, 35 min",,Unknown,0.1913773148,9
27,mairport-tia-WL-sw3,,5/4/2025 10:27:00,5/4/2025 13:18:43,Switch,********,Rebooted,21st Baisakh,"0 days, 02 hrs, 51 min",,Power,0.1192476852,26
28,mdhakdhai-sw1,FALSE,5/4/2025 8:15:00,5/4/2025 10:17:00,Switch,Western Region,CT Line Issue/Backup Drained,21st Baisakh,"0 days, 02 hrs, 02 min",,Power,0.08472222222,1
29,mitahari - mchakragatti,,5/4/2025 11:04:00,5/5/2025 12:16:00,Link Down,********,Fiber Breakage,21st Baisakh,"1 days, 01 hrs, 12 min",As per Om team is plus team is busy  with another task Team will do the needful tomorrow  ,Fiber,1.05,1
30,mhariwan - mbardibas,,5/4/2025 11:32:00,5/8/2025 12:08:00,Optical Power,********,Optical Power,21st Baisakh,"4 days, 00 hrs, 36 min","As per Digendra Ji, team will do the needful tomorrow.",Fiber,4.025,1
31,mkataridanda-sw1,FALSE,5/4/2025 11:44:09,5/4/2025 13:52:35,Switch,Eastern Region,Manual Down/Weather,21st Baisakh,"0 days, 02 hrs, 08 min",,Manual Down,0.08918981481,34
32,mmurtidanda-sw1,FALSE,5/4/2025 12:00:13,5/4/2025 13:02:23,Switch,Eastern Region,Rebooted,21st Baisakh,"0 days, 01 hrs, 02 min",,Power,0.0431712963,10
33,mbhorledanda-sw1,FALSE,5/4/2025 11:48:26,5/4/2025 12:40:36,Switch,Central Region,Rebooted,21st Baisakh,"0 days, 00 hrs, 52 min",,Power,0.03622685185,27
34,mbhumahi-sw1,FALSE,5/4/2025 12:41:42,5/4/2025 18:43:53,Switch,Western Region,Fiber Breakage,21st Baisakh,"0 days, 06 hrs, 02 min",As per Dinesh ji Team is working for the same. Link will be maintained by evening ,Fiber,0.2515162037,5
35,mchandragadi,,5/4/2025 12:40:00,5/4/2025 13:12:35,MPLS,********,MCB Trip,21st Baisakh,"0 days, 00 hrs, 32 min",,Power,0.02262731481,2
36,mbardibas - mbirgunj-nea [200G],,5/4/2025 13:10:16,5/4/2025 18:07:15,Link Down,********,Team Working,21st Baisakh,"0 days, 04 hrs, 56 min",Team are working for the same so the link is affected .,Fiber,0.2062384259,9
37,mdhalkebar - mbal,,5/4/2025 13:48:00,5/4/2025 13:50:00,Link Flap,********,Unknown,21st Baisakh,"0 days, 00 hrs, 02 min",,Unknown,0.001388888893,1
38,mkarsiya-sw1,FALSE,5/4/2025 13:55:00,5/4/2025 14:03:36,Switch,Eastern Region,Routed,21st Baisakh,"0 days, 00 hrs, 08 min",,Fiber,0.005972222221,2
39,mjorpati - mchabahil,,5/4/2025 13:56:00,5/4/2025 17:54:17,Link Down,********,Fiber Breakage,21st Baisakh,"0 days, 03 hrs, 58 min",Fiber breakages is measured at the distance of 1.789 Km from jorpati pop.,Fiber,0.165474537,1
40,mjantilake-sw1,FALSE,5/4/2025 13:45:43,5/4/2025 17:31:19,Switch,Far Western Region,Rebooted,21st Baisakh,"0 days, 03 hrs, 45 min",,Power,0.1566666667,13
41,mkhalanga-sw1,FALSE,5/4/2025 13:54:31,5/4/2025 17:59:20,Switch,Far Western Region,Rebooted,21st Baisakh,"0 days, 04 hrs, 04 min",,Power,0.1700115741,26
42,mpadampokhari-sw1,FALSE,5/4/2025 13:57:00,5/5/2025 10:09:31,Switch,Central Region,Fiber Maintenance,21st Baisakh,"0 days, 20 hrs, 12 min",As per Dev ji Power is fine at pop.,Fiber,0.842025463,3
43,mbal - mnarayanthan[10G],,5/4/2025 15:21:00,5/5/2025 11:34:00,Link Down,********,fiber breakage,21st Baisakh,"0 days, 20 hrs, 13 min",Due late evening Team will do the needful tomorrow ,Fiber,0.8423611111,1
44,mkarsiya-sw1-mbrt-neuro-sw1,,5/4/2025 14:03:36,5/4/2025 16:58:34,Link Down,********,Fiber Issue,21st Baisakh,"0 days, 02 hrs, 54 min",,Fiber,0.1215046296,2
45,mswitchatar - mnaikap-sw1[10G],,5/4/2025 15:47:00,5/5/2025 8:22:47,Link Down,********,Fiber Breakage,21st Baisakh,"0 days, 16 hrs, 35 min",Team is busy with another task due to massive fiber breakage Team will do the needful tomorrow ,Fiber,0.6915162037,1
46,mswitchatar - mthankot,,5/4/2025 17:12:00,5/4/2025 17:12:00,Link Flap,********,Unknown,21st Baisakh,"0 days, 00 hrs, 00 min",,Unknown,0,1
47,mbalaju - mmaharajgunj[100G],,5/4/2025 15:17:44,5/5/2025 12:35:00,Link Down,********,Optical Power,21st Baisakh,"0 days, 21 hrs, 17 min",Team is busy with another task due to massive fiber breakage Team will do the needful tomorrow ,Fiber,0.8869907407,4
48,mrangeli-dls-sw1,FALSE,5/4/2025 16:15:00,5/4/2025 16:27:20,Switch,Eastern Region,Routed,21st Baisakh,"0 days, 00 hrs, 12 min",,Fiber,0.008564814809,2
49,et-0/0/2 Connected-to-mdhalkebar#Hu-0-2-0-1-via-pss32-ith-01#1-17-C1-LAG-ae0 at-mitahari-ch,,5/4/2025 16:29:41,5/4/2025 16:29:41,Link Flap,********,Unknown,21st Baisakh,"0 days, 00 hrs, 00 min",,Unknown,0,2
50,mmusikotbazaar,,5/4/2025 17:03:51,5/4/2025 17:28:51,MPLS,Far Western Region,Rebooted,21st Baisakh,"0 days, 00 hrs, 25 min",,Power,0.01736111111,6
51,mpokhara - mmlekhanath[100G],,5/4/2025 16:59:00,5/4/2025 19:10:49,Link Down,********,Optical Power,21st Baisakh,"0 days, 02 hrs, 11 min",Call made to Anmol ji is not received at the moment.,Fiber,0.09153935185,4
52,mgumdi-sw1,TRUE,5/4/2025 17:30:10,5/4/2025 17:42:02,Switch,Dhading NTA,Unknown,21st Baisakh,"0 days, 00 hrs, 11 min",,Unknown,0.008240740739,1
53,mpokhara-chauthe-sw1,FALSE,5/4/2025 17:26:59,5/4/2025 19:42:35,Switch,Western Region,Unknown,21st Baisakh,"0 days, 02 hrs, 15 min",,Unknown,0.09416666666,2
54,msirdibas-sw1,TRUE,5/4/2025 18:05:36,5/5/2025 7:59:57,Switch,Gorkha NTA,Full Solar POP,21st Baisakh,"0 days, 13 hrs, 54 min",,Power,0.5794097222,30
55,account-sw1,,5/4/2025 17:40:49,5/4/2025 18:06:24,Switch,Far Western Region,Multiplug issue,21st Baisakh,"0 days, 00 hrs, 25 min",,Power,0.0177662037,1
56,pbu-sw1,,5/4/2025 17:41:17,5/4/2025 18:03:28,Switch,********,Multiplug issue,21st Baisakh,"0 days, 00 hrs, 22 min",,Power,0.01540509259,1
57,mcharali-sw1,FALSE,5/4/2025 17:42:00,5/4/2025 18:00:13,Switch,Eastern Region,Rebooted,21st Baisakh,"0 days, 00 hrs, 18 min",,Power,0.01265046296,18
58,mhetauda-warehouse-sw1,FALSE,5/4/2025 17:56:16,5/4/2025 18:11:51,Switch,Central Region,Rebooted,21st Baisakh,"0 days, 00 hrs, 15 min",,Power,0.01082175926,11
59,mlahan - mitahari-ch[40G],,5/4/2025 16:23:00,5/17/2025 20:22:03,CRC,********,CRC Issue,21st Baisakh,"13 days, 03 hrs, 59 min","Link is interrupted frequently due to ongoing Nea pole shifting work As per our local team, it will take time to maintain the link completely.",Fiber,13.16600694,2
60,mbardibas - mbirgunj-nea [200G] || Optical Power,,5/4/2025 13:14:00,5/6/2025 10:06:00,Optical Power,********,Fiber Issue,21st Baisakh,"1 days, 20 hrs, 52 min","As per Digendra ji , tomorrow they are going to maintain the link  from Bardibas to Hariwan  as optical is not being maintained . Please,while working link might be flap or down . Please, coordinate with Digendra ji  for further information . ",Fiber,1.869444444,1
61,mdaphelake-sw1,TRUE,5/4/2025 18:41:19,5/5/2025 8:44:12,Switch,Far Western Region,Full Solar POP,21st Baisakh,"0 days, 14 hrs, 02 min",,Power,0.5853356482,20
62,mdurgaphat-sw1,FALSE,5/4/2025 18:49:16,5/5/2025 10:01:26,Switch,Western Region,CT Line Issue,21st Baisakh,"0 days, 15 hrs, 12 min",,Power,0.6334490741,2
63,mramechhap-sw1,FALSE,5/4/2025 18:52:17,5/4/2025 20:40:34,Switch,Central Region,Unknown,21st Baisakh,"0 days, 01 hrs, 48 min",,Unknown,0.07519675926,16
64,mkarsiya-sw1-mbrt-neuro-sw1,,5/4/2025 17:17:00,5/6/2025 22:30:00,Optical Power,********,POP Shift,21st Baisakh,"2 days, 05 hrs, 13 min",Link is maintained Please test the link team is waiting,Maintainance,2.217361111,2
65,mcharali-sw1,FALSE,5/4/2025 18:54:00,5/4/2025 20:38:00,Switch,Eastern Region,Rebooted,21st Baisakh,"0 days, 01 hrs, 44 min",,Power,0.07222222222,18
66,mranibari - mmaharajgunj[10G],,5/4/2025 16:41:00,5/4/2025 18:40:00,Link Down,********,Fiber Breakage,21st Baisakh,"0 days, 01 hrs, 59 min",,Fiber,0.08263888889,1
67,mkataridanda-sw1,FALSE,5/4/2025 19:20:39,5/5/2025 8:12:00,Switch,Eastern Region,Rebooted,21st Baisakh,"0 days, 12 hrs, 51 min","I attempted to contact the local person, but the call was not reachable. Therefore, I am unable to provide an update at this moment.",Power,0.5356597222,34
68,mgalchi - mdharke[10G],,5/4/2025 18:11:32,5/5/2025 10:02:39,Link Down,********,Fiber Breakage,21st Baisakh,"0 days, 15 hrs, 51 min",Call made to Mahesh ji is not being received informed to via viber ,Fiber,0.6604976852,1
69,mtrishuli-te-0-0-24:To-mgalchi-te-0-0-0-2,,5/4/2025 20:14:35,5/4/2025 22:00:00,Traffic Congestion,********,Congestion,21st Baisakh,"0 days, 01 hrs, 45 min",,Traffic Issue,0.07320601852,3
70,ae-1.mgongabu <-> ae19.mbal-LACP-[20G],,5/4/2025 20:49:31,5/4/2025 21:45:00,Traffic Congestion,********,Congestion,21st Baisakh,"0 days, 00 hrs, 55 min",,Traffic Issue,0.03853009259,2
71,mcharali-sw1,FALSE,5/4/2025 20:59:27,5/5/2025 7:52:00,Switch,Eastern Region,CT Line Issue/Backup Drained,21st Baisakh,"0 days, 10 hrs, 52 min","As per Bijay Ji, there is currently an issue with the CT line (up/down) due to unfavourable climatic conditions. The host will be reachable once the CT line is restored.",Power,0.4531597222,18
72,mbirtamode-sw4,FALSE,5/4/2025 21:08:45,5/4/2025 21:16:39,Switch,Eastern Region,CT Line Issue/Backup Drained,21st Baisakh,"0 days, 00 hrs, 07 min","As per Bijay Ji, there is currently an issue with the CT line (up/down) due to unfavourable climatic conditions. The host will be reachable once the CT line is restored.",Power,0.005486111113,2
73,mmurtidanda-sw1,FALSE,5/4/2025 21:22:24,5/4/2025 22:14:34,Switch,Eastern Region,Manual Down/Weather,21st Baisakh,"0 days, 00 hrs, 52 min"," Due to thunder and lightning, local support has manually down the system in order to protect devices. Host will be reachable once after weather becomes clear. ",Manual Down,0.03622685185,10
74,mpepsicola - mjorpati[10G],,5/4/2025 21:54:00,5/8/2025 12:04:00,Link Down,********,Fiber Breakage,21st Baisakh,"3 days, 14 hrs, 10 min","Due to massive breakages we are unable to assign team , we will update once team gets manage .",Fiber,3.590277778,1
75,mshivgunj-sw1,,5/4/2025 22:24:12,5/4/2025 22:49:24,Switch,********,Rebooted,21st Baisakh,"0 days, 00 hrs, 25 min",,Power,0.0175,4
76,mbirtamode-sw4,FALSE,5/4/2025 22:26:39,5/4/2025 22:35:52,Switch,Eastern Region,Rebooted,21st Baisakh,"0 days, 00 hrs, 09 min",,Power,0.00640046296,2
77,mpokhara - mlekhanath [100G],,5/4/2025 22:44:09,5/5/2025 11:28:00,Link Down,********,Fiber Breakage,21st Baisakh,"0 days, 12 hrs, 43 min",,Fiber,0.5304513889,3
78,mjantilake-sw1,FALSE,5/4/2025 23:08:28,5/5/2025 5:36:55,Switch,Far Western Region,Rebooted,21st Baisakh,"0 days, 06 hrs, 28 min",,Power,0.2697569444,13
1,mrukumkot-sw1,FALSE,5/5/2025 1:21:25,5/5/2025 5:18:23,Switch,Far Western Region,Rebooted,22nd Baisakh,"0 days, 03 hrs, 56 min",,Power,0.1645601852,10
2,mbelauri-sw1,FALSE,5/5/2025 2:41:09,5/5/2025 8:20:00,Switch,Far Western Region,Rebooted,22nd Baisakh,"0 days, 05 hrs, 38 min",,Power,0.2353125,1
3,mdharke,FALSE,5/5/2025 3:07:45,5/5/2025 9:59:35,MPLS,Highway PoP,Fiber Breakage,22nd Baisakh,"0 days, 06 hrs, 51 min",,Fiber,0.2859953704,1
4,mkhanikhola-dls-sw1,FALSE,5/5/2025 3:07:45,5/5/2025 10:07:17,Switch,Highway PoP,Fiber Breakage,22nd Baisakh,"0 days, 06 hrs, 59 min",,Fiber,0.2913425926,4
5,mnaamdanda-sw1,TRUE,5/5/2025 3:30:23,5/5/2025 8:17:58,Switch,Central Region,Rebooted,22nd Baisakh,"0 days, 04 hrs, 47 min",,Power,0.1997106482,10
6,mkalikot-sw1,FALSE,5/5/2025 3:47:17,5/5/2025 10:12:53,Switch,Far Western Region,Full Solar POP,22nd Baisakh,"0 days, 06 hrs, 25 min",,Power,0.2677777778,2
7,maagra-vdc-sw1,TRUE,5/5/2025 4:14:56,5/5/2025 7:47:07,Switch,Makawanpur NTA,Rebooted,22nd Baisakh,"0 days, 03 hrs, 32 min",,Power,0.147349537,1
8,msiddharthaview-sw1,,5/5/2025 4:17:45,5/5/2025 4:19:01,Switch,Far Western Region,Rebooted,22nd Baisakh,"0 days, 00 hrs, 01 min",,Power,0.0008796296315,2
9,mbasantapur - mhille [10G],,5/5/2025 4:21:46,5/6/2025 14:04:08,Link Down,********,Unknown,22nd Baisakh,"1 days, 09 hrs, 42 min",Informed to Techminds team.,Unknown,1.404421296,1
10,mraksirang-sw1,TRUE,5/5/2025 5:07:02,5/5/2025 5:49:12,Switch,Makawanpur NTA,Rebooted,22nd Baisakh,"0 days, 00 hrs, 42 min",,Power,0.02928240741,5
11,mhetauda-warehouse-sw1,FALSE,5/5/2025 5:14:32,5/5/2025 5:30:08,Switch,Central Region,Rebooted,22nd Baisakh,"0 days, 00 hrs, 15 min",,Power,0.01083333333,11
12,mdumkibas,FALSE,5/5/2025 7:59:37,5/5/2025 12:41:59,MPLS,Western Region,Fiber Breakage,22nd Baisakh,"0 days, 04 hrs, 42 min",,Fiber,0.196087963,5
13,mlahan <->mrupani [40G],,5/5/2025 8:06:46,5/5/2025 13:27:47,Link Down,********,Fiber Breakage,22nd Baisakh,"0 days, 05 hrs, 21 min",,Fiber,0.2229282407,2
14,mcharali-sw1,FALSE,5/5/2025 9:43:47,5/5/2025 10:25:58,Switch,Eastern Region,Rebooted,22nd Baisakh,"0 days, 00 hrs, 42 min",,Power,0.02929398148,18
15,mhetauda-warehouse-sw1,FALSE,5/5/2025 10:20:08,5/5/2025 10:45:43,Switch,Central Region,Rebooted,22nd Baisakh,"0 days, 00 hrs, 25 min",,Power,0.0177662037,11
16,mbhorledanda-sw1,FALSE,5/5/2025 10:21:00,5/5/2025 11:23:11,Switch,Central Region,Rebooted,22nd Baisakh,"0 days, 01 hrs, 02 min",,Power,0.04318287037,27
17,mkurintar,FALSE,5/5/2025 11:03:00,5/5/2025 11:20:22,MPLS,Highway PoP,Rebooted,22nd Baisakh,"0 days, 00 hrs, 17 min",,Power,0.01206018518,10
18,mpokhara - mlekhanath [100G],,5/5/2025 12:37:58,5/5/2025 12:57:44,Link Down,********,Optical Power,22nd Baisakh,"0 days, 00 hrs, 19 min","As per Santosh sir, team are working at the pop for Optical loss.",Fiber,0.01372685185,3
19,mhotelakama-sw1,FALSE,5/5/2025 12:23:31,5/5/2025 14:30:07,Switch,********,Unknown,22nd Baisakh,"0 days, 02 hrs, 06 min",,Unknown,0.08791666667,3
20,mpathichaur-sw1,FALSE,5/5/2025 12:33:57,5/5/2025 13:16:08,Switch,Western Region,Unknown,22nd Baisakh,"0 days, 00 hrs, 42 min",,Unknown,0.02929398148,2
21,mgalyang,FALSE,5/5/2025 13:37:00,5/5/2025 13:51:00,MPLS,Western Region,Rebooted,22nd Baisakh,"0 days, 00 hrs, 14 min",,Power,0.009722222218,7
22,mdeuralibazaar-sw1,FALSE,5/5/2025 13:27:00,5/5/2025 16:53:46,Switch,Central Region,Manual Down/Weather,22nd Baisakh,"0 days, 03 hrs, 26 min","As per Lakpa ji, he has manually shut down the system due to bad weather.",Manual Down,0.143587963,15
23,mokhaldhunga-sw1,FALSE,5/5/2025 13:54:46,5/5/2025 17:34:18,Switch,Eastern Region,Rebooted,22nd Baisakh,"0 days, 03 hrs, 39 min",Informed to Mangal ji to look into issue and update accordingly.,Power,0.1524537037,10
24,mthamel-nawashree-sw1,FALSE,5/5/2025 13:28:45,5/5/2025 15:04:32,Switch,********,Rebooted,22nd Baisakh,"0 days, 01 hrs, 35 min",,Power,0.0665162037,5
25,mbhairahawa-wireless-sw1,FALSE,5/5/2025 13:19:54,5/5/2025 16:02:04,Switch,Western Region,Rebooted,22nd Baisakh,"0 days, 02 hrs, 42 min",,Power,0.1126157407,17
26,mcharikot-sw1,FALSE,5/5/2025 14:17:37,5/5/2025 14:48:39,Switch,Central Region,Unknown,22nd Baisakh,"0 days, 00 hrs, 31 min",Informed to Ramesh ji to look into issue and update accordingly.,Unknown,0.02155092592,1
27,mkataridanda-sw1,FALSE,5/5/2025 14:04:42,5/5/2025 17:25:45,Switch,Eastern Region,Manual Down/Weather,22nd Baisakh,"0 days, 03 hrs, 21 min","As per Chandra ji, he has manually shut down the system due to lightening.",Manual Down,0.1396180556,34
28,mdaphelake-sw1,TRUE,5/5/2025 14:17:52,5/5/2025 16:19:26,Switch,Far Western Region,Rebooted,22nd Baisakh,"0 days, 02 hrs, 01 min",,Power,0.0844212963,20
29,mbhorledanda-sw1,FALSE,5/5/2025 14:33:11,5/5/2025 15:05:22,Switch,Central Region,Rebooted,22nd Baisakh,"0 days, 00 hrs, 32 min",,Power,0.02234953704,27
30,mrukumkot-sw1,FALSE,5/5/2025 14:38:23,5/5/2025 14:53:58,Switch,Far Western Region,Rebooted,22nd Baisakh,"0 days, 00 hrs, 15 min",,Power,0.01082175926,10
31,mbrt - Airtel Forbisganj - West/East,,5/5/2025 14:55:23,5/5/2025 15:20:23,Link Flap,********,Link Flap,22nd Baisakh,"0 days, 00 hrs, 25 min",,Link Issue,0.01736111111,1
32,mhaleshi-sw1,FALSE,5/5/2025 14:43:29,5/7/2025 12:29:17,Switch,Eastern Region,UPS Damage,22nd Baisakh,"1 days, 21 hrs, 45 min","As per Kumar ji, UPS has been damaged due to lightning and CT-line has also been disrupted in that area. He is requesting to send a technical team along with UPS, so we are planning to send a team for that and will keep you update accordingly.",Power,1.906805556,18
33,Hu0/0/1/1 Connected-to-mtinkune#hu-0-0-1-0#LAG-BE1 at-mchabahil,,5/5/2025 16:50:02,5/5/2025 17:10:02,Link Flap,********,Link Flap,22nd Baisakh,"0 days, 00 hrs, 20 min",,Link Issue,0.01388888889,1
34,mmanahari,FALSE,5/5/2025 16:55:55,5/5/2025 17:50:05,MPLS,Central Region,Pole shifting,22nd Baisakh,"0 days, 00 hrs, 54 min","As per Kamal ji, there was a pole shifting activity which caused a disturbance in the CT line. As a result, the host went down So for now host got rebooted after the CT line is restored.",Fiber,0.03761574074,6
35,et-0/0/2 Connected-to-mdhalkebar#Hu-0-2-0-1-via-pss32-ith-01#1-17-C1-LAG-ae0 at-mitahari-ch,,5/5/2025 17:04:32,5/5/2025 17:10:32,Link Flap,********,Link Flap,22nd Baisakh,"0 days, 00 hrs, 06 min",,Link Issue,0.004166666666,2
