SN,MPLS/Switch,Full SOLAR POP,Down Time,Up Time,Type,Region,Reason/Issue,Date,Duration,Remarks(from mail if any),Category,,Down Count
29,mgorkha,FALSE,6/3/2025 15:49:08,6/3/2025 15:58:06,MPLS,Highway PoP,Rebooted,20th Jestha,"0 days, 00 hrs, 08 min",,Power,0.006226851852,4
30,mmusikotbazaar,,6/3/2025 15:50:25,6/3/2025 16:05:22,MPLS,Far Western Region,Techmind issue,20th Jestha,"0 days, 00 hrs, 14 min",,Fiber,0.01038194445,19
31,mnepalgunj,FALSE,6/3/2025 15:43:25,6/3/2025 15:47:25,MPLS,Far Western Region,Rebooted,20th Jestha,"0 days, 00 hrs, 04 min",,Power,0.00277777778,4
32,msirdibas-sw1,TRUE,6/3/2025 16:13:19,6/3/2025 16:55:30,Switch,Gorkha NTA,Unknown,20th Jestha,"0 days, 00 hrs, 42 min",,Unknown,0.02929398148,33
33,mburtibang-sw1,FALSE,6/3/2025 16:30:19,6/3/2025 16:52:53,Switch,Western Region,Rebooted,20th Jestha,"0 days, 00 hrs, 22 min",,Power,0.01567129629,7
34,mjhiljhile,FALSE,6/3/2025 17:01:00,6/3/2025 17:11:43,MPLS,Eastern Region,Rebooted,20th Jestha,"0 days, 00 hrs, 10 min",,Power,0.00744212963,5
35,mbal <-> mdatahub [100G] - Kalopool-Fiber-Route,,6/3/2025 17:01:00,6/3/2025 17:13:00,Link Flap,********,Link Flap,20th Jestha,"0 days, 00 hrs, 12 min","Suryabinayak Team is working on this segment. Now, task is completed.",Link Issue,0.008333333339,8
36,mbirtamode - mjhiljhile [10G],,6/3/2025 17:26:00,6/3/2025 17:30:00,Link Down,********,Optical Power,20th Jestha,"0 days, 00 hrs, 04 min",,Fiber,0.002777777772,3
37,mdamak <->mpathari [10G],,6/3/2025 18:41:00,6/4/2025 9:48:00,Link Down,********,Fiber Issue,20th Jestha,"0 days, 15 hrs, 07 min",As per utsav ji All team are off duty so lthey will look into the issue tomorrow at office hour,Fiber,0.6298611111,3
38,mbrt-rani-sw1,FALSE,6/3/2025 18:44:00,6/3/2025 18:49:00,Switch,Eastern Region,Rebooted,20th Jestha,"0 days, 00 hrs, 05 min",,Power,0.003472222226,1
39,mduhabi <-> mbrt [100G],,6/3/2025 18:50:00,6/3/2025 18:52:09,Link Flap,********,Team Working,20th Jestha,"0 days, 00 hrs, 02 min",,Fiber,0.001493055555,1
40,mdeuralibazaar-sw1,FALSE,6/3/2025 18:43:31,6/4/2025 7:24:12,Switch,Central Region,Rebooted,20th Jestha,"0 days, 12 hrs, 40 min",,Power,0.5282523148,12
41,msirdibas-sw1,TRUE,6/3/2025 17:59:27,6/4/2025 7:41:38,Switch,Gorkha NTA,Full Solar POP,20th Jestha,"0 days, 13 hrs, 42 min",,Power,0.5709606481,33
42,mdamk <-> mletang [10G],,6/3/2025 18:43:40,6/4/2025 9:48:40,Link Down,********,Road Expansion,20th Jestha,"0 days, 15 hrs, 05 min",Inofmred to utsav ji as per him team are off duty so matter will be looked on tomorrow at offfice hour,Fiber,0.6284722222,1
43,mdaphelake-sw1,TRUE,6/3/2025 18:38:10,6/4/2025 6:28:04,Switch,Far Western Region,Full Solar POP,20th Jestha,"0 days, 11 hrs, 49 min",,Power,0.4929861111,36
44,mjoghbudha-sw1,TRUE,6/3/2025 20:10:54,6/4/2025 7:41:57,Switch,Far Western Region,Full Solar POP,20th Jestha,"0 days, 11 hrs, 31 min",,Power,0.4798958333,4
45,et-0/2/0.mbutwal-dh <-> et-4-2-0.mbal-LAG-ae7,,6/3/2025 21:05:37,6/3/2025 21:30:00,Traffic Congestion,********,Congestion,20th Jestha,"0 days, 00 hrs, 24 min",,Traffic Issue,0.01693287037,1
46,butwal-core-et-0-0-0:To-mbutwal-dh-et-1-0-2-LAG-ae11-[100G],,6/3/2025 21:05:37,6/3/2025 21:30:00,Traffic Congestion,********,Congestion,20th Jestha,"0 days, 00 hrs, 24 min",,Traffic Issue,0.01693287037,1
47,te-0/0/0/26.mbardibas <-> te-0-0-0-26.mhariwan-LAG-BE1,,6/3/2025 21:05:37,6/3/2025 21:30:00,Traffic Congestion,********,Congestion,20th Jestha,"0 days, 00 hrs, 24 min",,Traffic Issue,0.01693287037,1
48,te-0/0/0/7.mchapur <-> te-0-0-0-0.msukhadev-LAG-BE5,,6/3/2025 21:05:54,6/3/2025 21:30:00,Traffic Congestion,********,Congestion,20th Jestha,"0 days, 00 hrs, 24 min",,Traffic Issue,0.01673611112,1
49,nt-a:xfp:1.gbankul-Connected-to-msimrangadh-te-0-0-0-7,,6/3/2025 21:13:44,6/3/2025 21:30:00,Traffic Congestion,********,Congestion,20th Jestha,"0 days, 00 hrs, 16 min",,Traffic Issue,0.0112962963,2
50,msardi-sw1,FALSE,6/3/2025 21:56:44,6/3/2025 22:08:00,Switch,Western Region,Rebooted,20th Jestha,"0 days, 00 hrs, 11 min",,Power,0.007824074077,81
51,mfaparbari-sw1,FALSE,6/3/2025 22:27:00,6/3/2025 22:29:00,Switch,Central Region,Rebooted,20th Jestha,"0 days, 00 hrs, 02 min",,Power,0.001388888886,28
52,mholleri-sw1,FALSE,6/3/2025 22:58:26,6/4/2025 5:03:21,Switch,Western Region,Rebooted,20th Jestha,"0 days, 06 hrs, 04 min",,Power,0.2534143518,10
53,mnayasaghu-sw1,,6/3/2025 23:47:28,6/4/2025 3:12:55,Switch,********,Unknown,20th Jestha,"0 days, 03 hrs, 25 min",,Unknown,0.1426736111,7
1,mbelbari,FALSE,6/4/2025 0:00:00,6/6/2025 12:45:05,MPLS,Eastern Region,MPLS Issue,21st Jestha,"2 days, 12 hrs, 45 min",There seems to be issue with Chassis. We are managing chassis for the same and will update you once it has been managed.,Device,2.53130787,2
2,mchaukhutte-sw1,TRUE,6/4/2025 1:23:50,6/4/2025 6:26:04,Switch,Far Western Region,Full Solar POP,21st Jestha,"0 days, 05 hrs, 02 min",,Power,0.2098842593,18
3,mkataridanda-sw1,FALSE,6/4/2025 1:28:49,6/4/2025 7:44:52,Switch,Eastern Region,Rebooted,21st Jestha,"0 days, 06 hrs, 16 min",,Power,0.2611458333,33
4,mjumlabazaar-sw1,TRUE,6/4/2025 1:35:22,6/4/2025 6:47:33,Switch,Far Western Region,Unknown,21st Jestha,"0 days, 05 hrs, 12 min",,Unknown,0.2167939815,25
5,mbaitadi-sw1,FALSE,6/4/2025 1:33:50,6/4/2025 7:15:51,Switch,Far Western Region,Unknown,21st Jestha,"0 days, 05 hrs, 42 min",,Unknown,0.2375115741,3
6,mbaitadibazaar,FALSE,6/4/2025 2:30:40,6/4/2025 6:05:21,MPLS,********,Unknown,21st Jestha,"0 days, 03 hrs, 34 min",,Unknown,0.1490856482,29
7,mmidmarsyangdi-powerhouse-sw1,FALSE,6/4/2025 3:05:59,6/4/2025 5:54:09,Switch,Highway PoP,Unknown,21st Jestha,"0 days, 02 hrs, 48 min",,Unknown,0.1167824074,3
8,mbaishjangar-dls-sw1,FALSE,6/4/2025 3:01:12,6/4/2025 6:01:15,Switch,********,Unknown,21st Jestha,"0 days, 03 hrs, 00 min",,Unknown,0.1250347222,6
9,mdataspace,FALSE,6/4/2025 4:15:00,6/4/2025 5:27:36,MPLS,Central Region,Rebooted,21st Jestha,"0 days, 01 hrs, 12 min",,Power,0.05041666667,7
10,mthamel,FALSE,6/4/2025 4:18:27,6/4/2025 5:55:00,MPLS,********,Unknown,21st Jestha,"0 days, 01 hrs, 36 min",,Unknown,0.06704861111,2
11,mchapakot-sw1,FALSE,6/4/2025 3:08:03,6/4/2025 6:03:43,Switch,Western Region,Unknown,21st Jestha,"0 days, 02 hrs, 55 min",,Unknown,0.1219907407,5
12,mgulmi-sw1,FALSE,6/4/2025 3:05:59,6/4/2025 5:58:18,Switch,Western Region,Unknown,21st Jestha,"0 days, 02 hrs, 52 min",,Unknown,0.1196643518,3
13,mfaparbari-sw1,FALSE,6/4/2025 4:01:46,6/4/2025 8:23:56,Switch,Central Region,Rebooted,21st Jestha,"0 days, 04 hrs, 22 min",,Power,0.1820601852,28
14,msundarbazaar-iaas-sw1,FALSE,6/4/2025 3:05:40,6/4/2025 5:57:00,Switch,Highway PoP,Unknown,21st Jestha,"0 days, 02 hrs, 51 min",,Unknown,0.1189814815,5
15,mhaleshi-sw1,FALSE,6/4/2025 4:58:00,6/4/2025 5:00:00,Switch,Eastern Region,Rebooted,21st Jestha,"0 days, 00 hrs, 02 min",,Power,0.001388888893,26
16,mkhalanga-sw1,FALSE,6/4/2025 5:30:00,6/4/2025 5:53:00,Switch,Far Western Region,Rebooted,21st Jestha,"0 days, 00 hrs, 23 min",,Power,0.01597222222,57
17,mkalikot-sw1,FALSE,6/4/2025 5:09:38,6/4/2025 11:15:15,Switch,Far Western Region,UPS Issue,21st Jestha,"0 days, 06 hrs, 05 min",,Power,0.253900463,7
18,mkamaladi <->mdataspace [10G],,6/4/2025 6:08:20,6/4/2025 9:13:21,Link Down,********,Manual Down,21st Jestha,"0 days, 03 hrs, 05 min",,Maintainance,0.1284837963,1
19,mdhulabari-sw1-mbirtamode-sw1,,6/4/2025 7:17:00,6/4/2025 14:11:00,Link Down,********,Fiber Issue,21st Jestha,"0 days, 06 hrs, 54 min",,Fiber,0.2875,2
20,mdhulabari-sw1,FALSE,6/4/2025 7:17:00,6/4/2025 7:19:00,Switch,Eastern Region,Routed,21st Jestha,"0 days, 00 hrs, 02 min",,Fiber,0.001388888886,8
21,mbal - mchabahil [100G],,6/4/2025 7:37:00,6/4/2025 12:56:00,Link Down,********,Fiber Breakage,21st Jestha,"0 days, 05 hrs, 19 min",,Fiber,0.2215277778,4
22,mkawaswoti - mdumkibas [10G],,6/4/2025 7:48:00,6/5/2025 11:13:00,Link Down,Western Region,Fiber Breakage,21st Jestha,"1 days, 03 hrs, 25 min","As per Hari ji , team busy at pending task . Team will do needful after task gets completed .",Fiber,1.142361111,1
23,mridi,FALSE,6/4/2025 8:29:56,6/4/2025 8:40:40,MPLS,Western Region,Rebooted,21st Jestha,"0 days, 00 hrs, 10 min",,Power,0.0074537037,57
24,mchainpur,,6/4/2025 8:28:00,6/4/2025 9:05:32,MPLS,********,CT Line Issue,21st Jestha,"0 days, 00 hrs, 37 min",,Power,0.02606481482,13
25,xe-1/2/6 Connected-to-PSS32-BHW-01#1-10-C6-for-IPLC-LAG-ae7 at-mbhairahawa,,6/4/2025 9:16:09,6/4/2025 12:20:00,Link Down,********,Unknown,21st Jestha,"0 days, 03 hrs, 03 min",,Unknown,0.1276736111,15
26,mkakarvita-sw1,FALSE,6/4/2025 10:10:00,6/4/2025 15:59:00,Losses/Latency,Eastern Region,Losses,21st Jestha,"0 days, 05 hrs, 49 min",,Fiber,0.2423611111,8
27,mbaluwatar-sw7,FALSE,6/4/2025 11:03:19,6/4/2025 11:28:55,Switch,********,Rebooted,21st Jestha,"0 days, 00 hrs, 25 min",,Power,0.01777777778,1
28,dmz1-sw3,FALSE,6/4/2025 11:07:22,6/4/2025 11:24:00,Switch,********,management issue,21st Jestha,"0 days, 00 hrs, 16 min",,Logical Issue,0.01155092593,1
29,mbirtamode - mjhiljhile,,6/4/2025 11:12:00,6/4/2025 13:29:27,Link Down,********,Fiber Breakage,21st Jestha,"0 days, 02 hrs, 17 min",,Fiber,0.09545138889,1
30,mchabahil - mtinkune [100G],,6/4/2025 11:29:00,6/4/2025 11:29:00,Link Flap,********,Team Working,21st Jestha,"0 days, 00 hrs, 00 min",,Fiber,0,3
31,mthamel,FALSE,6/4/2025 12:14:00,6/4/2025 12:23:00,MPLS,********,Fiber Issue,21st Jestha,"0 days, 00 hrs, 09 min",,Fiber,0.006249999999,2
32,mlahachhewar-sw1,FALSE,6/4/2025 11:23:43,6/4/2025 13:49:18,Switch,********,Rebooted,21st Jestha,"0 days, 02 hrs, 25 min",,Power,0.101099537,4
33,mjantilake-sw1,FALSE,6/4/2025 12:26:32,6/4/2025 13:42:07,Switch,Far Western Region,Rebooted,21st Jestha,"0 days, 01 hrs, 15 min",mletang is up temporarily from mpathari.,Power,0.05248842593,22
34,mletang,FALSE,6/4/2025 12:44:30,6/4/2025 15:14:31,MPLS,Eastern Region,Unknown,21st Jestha,"0 days, 02 hrs, 30 min",,Unknown,0.1041782407,6
35,mabukhaireni - mgorkha,,6/4/2025 12:48:00,6/4/2025 13:21:00,Link Down,********,Unknown,21st Jestha,"0 days, 00 hrs, 33 min",,Unknown,0.02291666667,1
36,mkhalanga-sw1,FALSE,6/4/2025 12:59:04,6/4/2025 13:08:17,Switch,Far Western Region,Rebooted,21st Jestha,"0 days, 00 hrs, 09 min",,Power,0.006400462968,57
37,Optical Power: mdataspace-mthamel,,6/4/2025 13:00:00,6/4/2025 19:41:00,Optical Power,********,Optical Power,21st Jestha,"0 days, 06 hrs, 41 min",Team will look into the issue after Baluwatar - Thamel segment is reachable.,Fiber,0.2784722222,1
38,mdhunche-sw1,FALSE,6/4/2025 13:34:41,6/4/2025 13:50:16,Switch,Highway PoP,Working at POP,21st Jestha,"0 days, 00 hrs, 15 min",,Maintainance,0.01082175926,3
39,mchainpur,,6/4/2025 13:53:25,6/4/2025 13:58:00,MPLS,********,Rebooted,21st Jestha,"0 days, 00 hrs, 04 min",,Power,0.003182870365,13
40,msardi-sw1,FALSE,6/4/2025 14:44:38,6/4/2025 16:06:49,Switch,Western Region,Unknown,21st Jestha,"0 days, 01 hrs, 22 min",,Unknown,0.05707175926,81
41,mcharali-sw1,FALSE,6/4/2025 14:48:38,6/4/2025 16:51:49,Switch,Eastern Region,Unknown,21st Jestha,"0 days, 02 hrs, 03 min",,Unknown,0.08554398148,8
42,mphidim,,6/4/2025 15:10:38,6/4/2025 15:20:53,MPLS,********,Rebooted,21st Jestha,"0 days, 00 hrs, 10 min",,Power,0.007118055553,2
43,mbirgunj-nea <-> mbardibas [200G],,6/4/2025 15:52:38,6/4/2025 16:20:07,Link Flap,********,Link Flap,21st Jestha,"0 days, 00 hrs, 27 min",,Link Issue,0.01908564815,3
44,mfaparbari-sw1,FALSE,6/4/2025 15:26:34,6/4/2025 18:27:31,Switch,Central Region,Rebooted,21st Jestha,"0 days, 03 hrs, 00 min",,Power,0.1256597222,28
45,mbal <-> mdatahub [100G] - Kalopool-Fiber-Route,,6/4/2025 16:19:34,6/4/2025 17:10:00,Link Flap,********,Unknown,21st Jestha,"0 days, 00 hrs, 50 min",All team are busy at the moment we will update after the team managed,Unknown,0.03502314815,8
46,mjantilake-sw1,FALSE,6/4/2025 16:22:07,6/4/2025 16:26:04,Switch,Far Western Region,Manual Down/Weather,21st Jestha,"0 days, 00 hrs, 03 min",,Manual Down,0.002743055556,22
47,mgulmi <->mkharbang [10G],,6/4/2025 15:48:33,6/6/2025 17:40:52,Link Down,********,Fiber Issue,21st Jestha,"2 days, 01 hrs, 52 min","As per Arjun dai (Sajilo Net ) ,team is working on it for changing Fiber but it has not been completed yet .Task will be completed till Evening.",Fiber,2.077997685,5
48,msardi-sw1,FALSE,6/4/2025 16:30:07,6/4/2025 19:03:54,Switch,Western Region,Rebooted,21st Jestha,"0 days, 02 hrs, 33 min",,Power,0.1067939815,81
49,mpulchowk <-> mdatahub [20G],,6/4/2025 16:35:49,6/6/2025 13:00:00,Optical Power,********,Patch cord issue,21st Jestha,"1 days, 20 hrs, 24 min",We will plan and update once team gets free .,Fiber,1.850127315,1
50,mbhimphedi-sw1,FALSE,6/4/2025 16:44:49,6/4/2025 17:27:00,Switch,Central Region,Rebooted,21st Jestha,"0 days, 00 hrs, 42 min",,Power,0.02929398148,15
51,mbalaju <-> mmaharajgunj [100G],,6/4/2025 17:05:56,6/4/2025 18:10:56,Link Down,********,Unknown,21st Jestha,"0 days, 01 hrs, 05 min",,Unknown,0.04513888889,2
52,mranibari - mbalaju [10G],,6/4/2025 17:05:28,6/4/2025 18:00:28,Link Down,********,Unknown,21st Jestha,"0 days, 00 hrs, 55 min",,Unknown,0.03819444445,2
53,te-4.mtinkune <-> xe-2-0-2.manamnagar,,6/4/2025 17:12:56,6/4/2025 17:30:56,Traffic Congestion,********,Congestion,21st Jestha,"0 days, 00 hrs, 18 min",,Traffic Issue,0.0125,1
54,te-0/0/0/23.mkhadichaur <-> te-0-0-0-9.msanothimi,,6/4/2025 17:15:56,6/4/2025 17:30:56,Traffic Congestion,********,Congestion,21st Jestha,"0 days, 00 hrs, 15 min",,Traffic Issue,0.01041666667,1
55,mbal <-> mdatahub [100G] - Kalopool-Fiber-Route,,6/4/2025 17:20:56,6/6/2025 16:45:02,Optical Power,********,Optical Power,21st Jestha,"1 days, 23 hrs, 24 min",Team is working for the same. ,Fiber,1.975069444,8
56,mkhalanga-sw1,FALSE,6/4/2025 17:24:56,6/4/2025 18:04:26,Switch,Far Western Region,Rebooted,21st Jestha,"0 days, 00 hrs, 39 min",,Power,0.02743055556,57
57,mdharan,FALSE,6/4/2025 17:36:56,6/4/2025 17:41:56,MPLS,Eastern Region,CT Line Issue/Backup Drained,21st Jestha,"0 days, 00 hrs, 05 min",,Power,0.003472222219,4
58,mdulegauda,FALSE,6/4/2025 17:43:00,6/4/2025 17:59:10,MPLS,Highway PoP,Rebooted,21st Jestha,"0 days, 00 hrs, 16 min",,Power,0.01122685186,9
59,mdandagaun-sw1,FALSE,6/4/2025 17:43:23,6/5/2025 6:39:29,Switch,Central Region,Rebooted,21st Jestha,"0 days, 12 hrs, 56 min",,Power,0.5389583333,16
60,mghorahi,FALSE,6/4/2025 17:51:00,6/4/2025 18:01:00,MPLS,Far Western Region,CT Line Issue/Backup Drained,21st Jestha,"0 days, 00 hrs, 10 min",,Power,0.006944444445,11
61,mbaitadibazaar,FALSE,6/4/2025 18:11:39,6/4/2025 20:16:28,MPLS,********,Shut/unshut Port,21st Jestha,"0 days, 02 hrs, 04 min",,Logical Issue,0.08667824074,29
62,mkharbang,,6/4/2025 18:22:39,6/4/2025 19:23:23,MPLS,********,Unknown,21st Jestha,"0 days, 01 hrs, 00 min",,Unknown,0.04217592593,2
63,mbirgunj-nea <-> mbardibas [200G],,6/4/2025 18:23:00,6/4/2025 18:30:00,Link Flap,********,Link Flap,21st Jestha,"0 days, 00 hrs, 07 min",,Link Issue,0.004861111112,3
64,mkhalanga-sw1,FALSE,6/4/2025 18:18:00,6/4/2025 19:09:24,Switch,Far Western Region,Unknown,21st Jestha,"0 days, 00 hrs, 51 min",,Unknown,0.03569444445,57
65,msirdibas-sw1,TRUE,6/4/2025 18:34:16,6/5/2025 7:16:32,Switch,Gorkha NTA,Full Solar POP,21st Jestha,"0 days, 12 hrs, 42 min",,Power,0.5293518519,33
66,msardi-sw1,FALSE,6/4/2025 18:56:54,6/4/2025 19:03:54,Switch,Western Region,Rebooted,21st Jestha,"0 days, 00 hrs, 07 min",,Power,0.004861111112,81
67,mdaphelake-sw1,TRUE,6/4/2025 18:24:50,6/5/2025 7:01:23,Switch,Far Western Region,Full Solar POP,21st Jestha,"0 days, 12 hrs, 36 min",,Power,0.5253819444,36
68,msyangja - mwaling-dls-sw1 [10G],,6/4/2025 18:31:23,6/4/2025 19:41:24,Link Down,********,Fiber Breakage,21st Jestha,"0 days, 01 hrs, 10 min","As per Sundar ji, Team is working for the fiber shifting",Fiber,0.04862268519,2
69,mrajapur-sw1,FALSE,6/4/2025 19:47:38,6/4/2025 19:57:38,Switch,Far Western Region,Routed,21st Jestha,"0 days, 00 hrs, 10 min",,Fiber,0.006944444438,11
70,mrajapur-sw1-mtikapur-dls-sw1,,6/4/2025 19:57:38,6/5/2025 7:42:00,Link Down,********,Fiber Breakage,21st Jestha,"0 days, 11 hrs, 44 min",,Fiber,0.4891435185,1
71,mjaleshwore <-> mjanakpur [10G],,6/4/2025 20:37:15,6/8/2025 13:19:06,Link Down,********,Optical Power,21st Jestha,"3 days, 16 hrs, 41 min",Still outdoor enclosure is not available team will do the needful after goods received it will take time,Fiber,3.695729167,1
72,te-0/0/0/0.maccessworld <-> xe-2-0-2.mdatahub,,6/4/2025 21:30:53,6/4/2025 21:45:00,Traffic Congestion,********,Congestion,21st Jestha,"0 days, 00 hrs, 14 min",,Traffic Issue,0.00980324074,1
73,mkhalanga-sw1,FALSE,6/4/2025 22:05:00,6/4/2025 22:08:00,Switch,Far Western Region,Rebooted,21st Jestha,"0 days, 00 hrs, 03 min",,Power,0.002083333333,57
74,msardi-sw1,FALSE,6/4/2025 22:09:00,6/5/2025 9:41:21,Switch,Western Region,Rebooted,21st Jestha,"0 days, 11 hrs, 32 min",,Power,0.4807986111,81
75,mbaitadibazaar,FALSE,6/4/2025 22:17:42,6/5/2025 6:16:32,MPLS,********,Unknown,21st Jestha,"0 days, 07 hrs, 58 min",,Unknown,0.3325231482,29
76,mbhimphedi-sw1,FALSE,6/4/2025 22:03:35,6/5/2025 6:25:47,Switch,Central Region,Rebooted,21st Jestha,"0 days, 08 hrs, 22 min",,Power,0.34875,15
77,mkataridanda-sw1,FALSE,6/4/2025 22:56:27,6/5/2025 6:08:02,Switch,Eastern Region,Rebooted,21st Jestha,"0 days, 07 hrs, 11 min",,Power,0.2997106481,33
78,mholleri-sw1,FALSE,6/4/2025 22:59:43,6/5/2025 4:59:00,Switch,Western Region,Rebooted,21st Jestha,"0 days, 05 hrs, 59 min",,Power,0.2495023148,10
1,mjamune-sw1,FALSE,6/5/2025 0:07:02,6/5/2025 0:59:13,Switch,Highway PoP,Rebooted,22nd Jestha,"0 days, 00 hrs, 52 min",,Power,0.03623842593,18
2,mbhajani-sw1,FALSE,6/5/2025 0:39:06,6/5/2025 1:01:17,Switch,Far Western Region,Rebooted,22nd Jestha,"0 days, 00 hrs, 22 min",,Power,0.01540509259,6
3,mjumlabazaar-sw1,TRUE,6/5/2025 1:08:52,6/5/2025 7:11:15,Switch,Far Western Region,Full Solar POP,22nd Jestha,"0 days, 06 hrs, 02 min",,Power,0.2516550926,25
4,mchaukhutte-sw1,TRUE,6/5/2025 1:26:07,6/5/2025 6:18:17,Switch,Far Western Region,Full Solar POP,22nd Jestha,"0 days, 04 hrs, 52 min",,Power,0.2028935185,18
5,Te0/0/0/40 Unite-Network-Bardibas-PL-Link1-LAG-BE14 at-mdhalkebar,,6/5/2025 2:13:00,6/5/2025 16:40:00,Link Down,********,Unknown,22nd Jestha,"0 days, 14 hrs, 27 min","As per Min Jee, he has already informed to United team regarding the issue.",Unknown,0.6020833333,1
6,mpathichaur-sw1,FALSE,6/5/2025 2:29:28,6/5/2025 8:11:38,Switch,Western Region,Unknown,22nd Jestha,"0 days, 05 hrs, 42 min",,Unknown,0.2376157407,4
7,mdumkibas,FALSE,6/5/2025 4:31:00,6/5/2025 5:06:00,MPLS,Western Region,Rebooted,22nd Jestha,"0 days, 00 hrs, 35 min",,Power,0.02430555555,25
8,mmidmarsyangdi-dam-sw1,FALSE,6/5/2025 5:17:45,6/5/2025 5:24:31,Switch,Highway PoP,Rebooted,22nd Jestha,"0 days, 00 hrs, 06 min",,Power,0.004699074074,13
9,mpatan-baitadi-sw1,,6/5/2025 8:07:50,6/13/2025 18:00:50,Switch,********,Device Replacement,22nd Jestha,"8 days, 09 hrs, 53 min",Tried every possibilities to make the switch live but the switch is not reachable. Nakky Ji will manage console for tomorrow.,Maintainance,8.411805556,2
10,mpokhara-satmane-sw1,FALSE,6/5/2025 8:30:45,6/5/2025 11:05:06,Switch,Western Region,Fiber Breakage,22nd Jestha,"0 days, 02 hrs, 34 min",,Fiber,0.1071875,11
11,mchabahil <->maarubari-dls-sw1,,6/5/2025 9:01:51,6/6/2025 4:41:57,Link Down,********,Fiber Issue,22nd Jestha,"0 days, 19 hrs, 40 min",We will test the link at tonight and will update accordingly.,Fiber,0.8195138889,1
12,mdulegauda,FALSE,6/5/2025 11:19:36,6/5/2025 11:38:09,MPLS,Highway PoP,CT Line Issue,22nd Jestha,"0 days, 00 hrs, 18 min",,Power,0.01288194444,9
13,mridi,FALSE,6/5/2025 11:55:00,6/5/2025 12:20:06,MPLS,Western Region,CT Line Issue,22nd Jestha,"0 days, 00 hrs, 25 min",,Power,0.01743055556,57
14,mchakragatti <->mbpkihs [10G],,6/5/2025 11:57:18,6/5/2025 19:47:18,Link Down,********,Fiber Breakage,22nd Jestha,"0 days, 07 hrs, 50 min",Informed to OM ji .,Fiber,0.3263888889,1
15,mchatara <->mchakragatti-dls-sw1,,6/5/2025 12:10:09,6/5/2025 19:55:09,Link Down,********,Fiber Breakage,22nd Jestha,"0 days, 07 hrs, 45 min",Call made to Om ji is not received at the moment we will update once the call gets connected,Fiber,0.3229166667,1
16,mdamauli <-> mdulegauda [10G],,6/5/2025 12:12:00,6/5/2025 13:12:00,Link Down,********,Fiber Breakage,22nd Jestha,"0 days, 01 hrs, 00 min",,Fiber,0.04166666667,2
17,msakhu - mjorpati [10G],,6/5/2025 12:20:00,6/5/2025 13:08:00,Link Down,********,Fiber Breakage,22nd Jestha,"0 days, 00 hrs, 48 min",,Fiber,0.03333333333,3
18,mmusikotbazaar,,6/5/2025 10:17:00,6/5/2025 12:19:00,MPLS,Far Western Region,Techmind issue,22nd Jestha,"0 days, 02 hrs, 02 min",,Fiber,0.08472222222,19
19,mkhairenitar-sw1,FALSE,6/5/2025 12:20:06,6/5/2025 13:30:17,Switch,Western Region,Fiber Burnt,22nd Jestha,"0 days, 01 hrs, 10 min",,Fiber,0.04873842592,3
20,mlahan <->mrajbiraj [20G],,6/5/2025 12:27:32,6/5/2025 12:58:00,Link Down,********,Fiber Breakage,22nd Jestha,"0 days, 00 hrs, 30 min",,Fiber,0.02115740741,1
21,msanoshree-sw1,FALSE,6/5/2025 12:34:02,6/5/2025 12:45:12,Switch,Far Western Region,Routed,22nd Jestha,"0 days, 00 hrs, 11 min",,Fiber,0.007754629631,4
22,msanoshree-sw1-mrajapur-sw1,,6/5/2025 12:34:02,6/6/2025 4:40:22,Link Down,********,Fiber Issue,22nd Jestha,"0 days, 16 hrs, 06 min",We will test the link at tonight and will update accordingly.,Fiber,0.6710648148,2
23,msakhu <-> msundarijal [10G],,6/5/2025 12:56:00,6/5/2025 13:06:00,Link Down,********,Fiber Issue,22nd Jestha,"0 days, 00 hrs, 10 min",,Fiber,0.006944444438,1
24,et-0/3/0 Connected-to-Airtel-Raxaul#et-1-1-4-via-Bypass-ADSS-LAG-ae11 at-mbirgunj-nea,,6/5/2025 12:56:00,6/5/2025 17:58:00,Link Down,********,Fiber Breakage,22nd Jestha,"0 days, 05 hrs, 02 min","As per Munnilal ji , NABIL Bank birgunj task being carried out . Matter will be look after NABIL .",Fiber,0.2097222222,4
25,mlahan <->mrupani [40G],,6/5/2025 13:11:35,6/5/2025 16:06:24,Link Down,********,Fiber Breakage,22nd Jestha,"0 days, 02 hrs, 54 min",There is fiber breakage in this segmnet. Broadlink team members are working at the site.,Fiber,0.121400463,1
26,mbirgunj-nea - mbardibas[200G] || mhariwan - mnijhgadh[40G],,6/5/2025 13:20:00,6/5/2025 19:18:41,Link Down,********,Fiber Breakage,22nd Jestha,"0 days, 05 hrs, 58 min",Informed to Digendra ji,Fiber,0.2490856481,1
